period,period_type,source,item,value_jpy_m,value_jpy_m_year_ago,yoy_pct,yoy_pct_published
2002-09,MONTH,timeseries:world_exports_by_commodity,E:輸送用機器,1139859,1014410,12.37,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:通信機,55138,63413,-13.05,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:重電機器,44914,48652,-7.68,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:金属加工機械,60583,69293,-12.57,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:金属製品,59151,55657,6.28,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:鉄鋼,163793,144022,13.73,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:鉱物性燃料,17108,14139,21.00,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:雑製品,326052,384748,-15.26,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:電気回路等の機器,108892,96207,13.19,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:電気機器,1038865,960675,8.14,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:電気計測機器,69100,60783,13.68,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:電池,30282,35407,-14.47,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:非金属鉱物製品,47752,46781,2.08,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:非鉄金属,45108,43894,2.76,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:音響・映像機器,167200,153450,8.96,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:音響・映像機器の部分品,56308,47769,17.87,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:音響機器,21701,25327,-14.32,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:食料品及び動物,16227,36007,-54.93,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:飲料及びたばこ,3377,4145,-18.53,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:（テレビ受像機）,42566,34617,22.96,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:（バス・トラック）,91817,80911,13.48,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:（乗用車）,685051,582697,17.57,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:（映像記録・再生機器）,96175,86599,11.06,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:（ＩＣ）,225830,178654,26.41,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:１．食料品,19604,40152,-51.17,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:２．原料品,35448,34364,3.16,
2002-09,MONTH,timeseries:world_exports_by_commodity,E:９．その他,513349,555038,-7.51,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:(一般炭),28580,30217,-5.42,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:(揮発油),46974,45280,3.74,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:(電算機類(含周辺機器)),137885,126980,8.59,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:(電算機類の部分品),60737,59646,1.83,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:(ＩＣ),147074,118365,24.25,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:バッグ類,24689,24816,-0.51,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:一般機械,343175,319359,7.46,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:動植物性油脂,7049,5943,18.61,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:化学製品,252767,227103,11.30,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:医薬品,54518,48865,11.57,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:半導体等電子部品,169373,134724,25.72,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:原動機,43402,34436,26.04,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:原料別製品,309294,279909,10.50,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:原材料,202836,171688,18.14,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:原油及び粗油,358747,356180,0.72,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:大豆,12320,9114,35.17,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:家具,38863,35321,10.03,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:有機化合物,70448,66647,5.70,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:木材,42424,38370,10.57,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:木製品及びコルク製品(除家具),50391,43035,17.09,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:果実,24354,23997,1.49,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:液化天然ガス,123360,115349,6.95,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:液化石油ガス,39871,32380,23.14,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:特殊取扱品,58841,53578,9.82,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:石油製品,59016,58703,0.53,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:石炭,60476,61947,-2.37,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:科学光学機器,86980,78014,11.49,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:穀物類及び同調製品,46161,39043,18.23,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:総額,3398716,3119888,8.94,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:織物用糸及び繊維製品,45875,45218,1.45,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:肉類及び同調製品,69064,73895,-6.54,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:自動車,60418,61732,-2.13,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:自動車の部分品,27219,20984,29.71,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:航空機類,50670,13417,277.66,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:衣類及び同附属品,233076,246376,-5.40,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:輸送用機器,150485,106542,41.24,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:通信機,27021,29147,-7.29,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:重電機器,34335,31146,10.24,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:野菜,28806,30963,-6.97,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:金属製品,38428,33593,14.39,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:鉄鉱石,30120,27588,9.18,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:鉄鋼,25491,20532,24.15,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:鉱物性燃料,644886,626121,3.00,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:雑製品,549965,541233,1.61,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:電気機器,480356,406297,18.23,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:電気計測機器,35373,30246,16.95,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:非金属鉱物製品,45551,42772,6.50,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:非鉄金属,73657,66032,11.55,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:非鉄金属鉱,42757,27937,53.05,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:音響・映像機器(含部品),88285,77760,13.54,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:食料品及び動物,353845,338013,4.68,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:飲料及びたばこ,45217,44104,2.52,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:魚介類及び同調製品,128589,112141,14.67,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:１．食料品,399062,382116,4.43,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:２．原料品,209885,177630,18.16,
2002-09,MONTH,timeseries:world_imports_by_commodity,I:９．その他,608807,594810,2.35,
2002-09,MONTH,timeseries:world_total,E:Exp-Total,4449754,4162911,6.89,
2002-09,MONTH,timeseries:world_total,I:Imp-Total,3398716,3119888,8.94,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:(電算機類(含周辺機器)),127121,124818,1.84,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:(電算機類の部分品),138579,95331,45.37,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:ゴム製品,51075,46513,9.81,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:プラスチック,103079,86200,19.58,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:ベアリング及び同部分品,22849,18844,21.26,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:ポンプ及び遠心分離機,70261,58006,21.13,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:一般機械,949492,818714,15.97,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:二輪自動車・原動機付自転車,37779,41079,-8.03,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:写真用・映画用材料,41904,35944,16.58,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:加熱用・冷却用機器,33234,26859,23.74,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:動植物性油脂,940,982,-4.32,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:化学製品,359161,319877,12.28,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:医薬品,31839,29103,9.40,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:半導体等電子部品,364115,272144,33.79,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:原動機,149805,145686,2.83,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:原料別製品,467849,419811,11.44,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:原材料,38681,35023,10.44,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:建設用・鉱山用機械,39345,31835,23.59,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:映像機器,168142,132564,26.84,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:有機化合物,108802,108233,0.53,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:特殊取扱品,198140,167111,18.57,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:科学光学機器,164940,186390,-11.51,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:紙類及び同製品,24942,20090,24.15,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:総額,4649560,4073627,14.14,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:繊維機械,25086,18270,37.30,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:織物用糸及び繊維製品,63136,59417,6.26,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:自動車,768532,683870,12.38,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:自動車の部分品,197771,161684,22.32,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:航空機類,12062,19037,-36.64,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:船舶,112885,80340,40.51,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:荷役機械,39681,30882,28.49,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:輸送用機器,1148890,1008123,13.96,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:通信機,47189,51008,-7.49,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:重電機器,46682,48339,-3.43,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:金属加工機械,71581,54453,31.46,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:金属製品,62381,57451,8.58,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:鉄鋼,168003,142311,18.05,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:鉱物性燃料,15186,13908,9.19,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:雑製品,344226,359250,-4.18,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:電気回路等の機器,116012,94492,22.77,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:電気機器,1104113,908227,21.57,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:電気計測機器,65357,50092,30.47,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:電池,34616,31035,11.54,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:非金属鉱物製品,49959,44399,12.52,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:非鉄金属,46517,47816,-2.72,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:音響・映像機器,188331,153587,22.62,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:音響・映像機器の部分品,60733,42411,43.20,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:音響機器,20189,21023,-3.97,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:食料品及び動物,19414,18803,3.25,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:飲料及びたばこ,3468,3798,-8.69,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:（テレビ受像機）,41418,32107,29.00,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:（バス・トラック）,80385,65471,22.78,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:（乗用車）,685213,616763,11.10,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:（映像記録・再生機器）,120347,95133,26.50,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:（ＩＣ）,244662,173297,41.18,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:１．食料品,22882,22601,1.24,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:２．原料品,39621,36006,10.04,
2002-10,MONTH,timeseries:world_exports_by_commodity,E:９．その他,542366,526360,3.04,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:(一般炭),28543,29070,-1.81,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:(揮発油),60250,53642,12.32,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:(電算機類(含周辺機器)),147717,126981,16.33,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:(電算機類の部分品),66697,67532,-1.24,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:(ＩＣ),151075,119230,26.71,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:バッグ類,29631,32464,-8.73,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:一般機械,373413,348566,7.13,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:動植物性油脂,7396,6580,12.40,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:化学製品,290655,269994,7.65,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:医薬品,62638,59329,5.58,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:半導体等電子部品,173491,137301,26.36,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:原動機,50171,40594,23.59,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:原料別製品,346330,320466,8.07,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:原材料,225015,203678,10.48,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:原油及び粗油,411829,408246,0.88,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:大豆,11232,12994,-13.56,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:家具,46344,42176,9.88,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:有機化合物,92074,80031,15.05,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:木材,49535,45019,10.03,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:木製品及びコルク製品(除家具),58974,48768,20.93,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:果実,30495,28966,5.28,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:液化天然ガス,143798,133063,8.07,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:液化石油ガス,43257,39407,9.77,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:特殊取扱品,69483,66632,4.28,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:石油製品,73662,67728,8.76,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:石炭,68306,68770,-0.67,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:科学光学機器,91840,90825,1.12,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:穀物類及び同調製品,43992,43710,0.65,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:総額,3757630,3612559,4.02,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:織物用糸及び繊維製品,50323,50453,-0.26,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:肉類及び同調製品,76292,96829,-21.21,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:自動車,66845,62755,6.52,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:自動車の部分品,30855,26109,18.18,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:航空機類,33885,21138,60.31,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:衣類及び同附属品,231560,246069,-5.90,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:輸送用機器,148788,123884,20.10,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:通信機,31094,51801,-39.97,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:重電機器,37707,35959,4.86,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:野菜,30547,38675,-21.02,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:金属製品,45387,41086,10.47,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:鉄鉱石,36860,33506,10.01,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:鉄鋼,29008,24670,17.58,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:鉱物性燃料,743424,718508,3.47,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:雑製品,594418,601617,-1.20,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:電気機器,519872,484724,7.25,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:電気計測機器,34554,35199,-1.83,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:非金属鉱物製品,53857,49343,9.15,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:非鉄金属,76388,71776,6.43,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:非鉄金属鉱,41913,29971,39.84,
2002-10,MONTH,timeseries:world_imports_by_commodity,I:音響・映像機器(含部品),100423,98129,2.34,
