yyyymm,imex,hs_code,stage,value_jpy_k,quantity1,unit1,quantity2,unit2,source_file,retrieved_at
2026-07,I,854160090,PROV9,1029114,0,,14555994,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854190000,DETAILED,1151802,0,,174129,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854190000,DETAILED,1108823,0,,117027,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854190000,DETAILED,1340785,0,,98973,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854190000,DETAILED,1990034,0,,147202,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854190000,DETAILED,1633988,0,,167839,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854190000,DETAILED,1767558,0,,211483,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854190000,PROV9,1595971,0,,184356,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854231010,DETAILED,63084797,0,,402925317,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854231010,DETAILED,47020695,0,,366948590,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854231010,DETAILED,51993088,0,,372330946,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854231010,DETAILED,65502943,0,,504532590,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854231010,DETAILED,49950198,0,,370511562,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854231010,DETAILED,57804316,0,,271332417,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854231010,PROV9,66154492,0,,332106973,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854231020,DETAILED,10306515,0,,901172,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854231020,DETAILED,9811476,0,,1177736,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854231020,DETAILED,12581635,0,,1433530,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854231020,DETAILED,4562034,0,,3771283,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854231020,DETAILED,6883361,0,,625906,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854231020,DETAILED,9404372,0,,1093756,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854231020,PROV9,8452013,0,,803784,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854231031,DETAILED,12731492,0,,7053209,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854231031,DETAILED,9287087,0,,5658023,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854231031,DETAILED,10810466,0,,7390930,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854231031,DETAILED,11331198,0,,8053970,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854231031,DETAILED,10419949,0,,7452923,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854231031,DETAILED,13992464,0,,12368658,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854231031,PROV9,12431829,0,,12404917,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854231032,DETAILED,27571584,0,,63817203,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854231032,DETAILED,16773285,0,,56877204,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854231032,DETAILED,27915799,0,,78288409,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854231032,DETAILED,31836628,0,,83396821,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854231032,DETAILED,27838358,0,,89107670,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854231032,DETAILED,33848572,0,,90741514,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854231032,PROV9,30618746,0,,84173477,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854231033,DETAILED,655186,0,,375796,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854231033,DETAILED,335096,0,,216781,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854231033,DETAILED,752632,0,,518373,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854231033,DETAILED,359853,0,,266330,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854231033,DETAILED,652748,0,,477788,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854231033,DETAILED,504241,0,,433202,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854231033,PROV9,657570,0,,494772,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854231039,DETAILED,24018110,0,,67820653,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854231039,DETAILED,22766563,0,,66231019,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854231039,DETAILED,27181858,0,,85798654,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854231039,DETAILED,32726751,0,,78449936,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854231039,DETAILED,29212299,0,,69889512,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854231039,DETAILED,32678250,0,,92725006,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854231039,PROV9,24381436,0,,85785162,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854232011,DETAILED,32944965,0,,47229537,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854232011,DETAILED,25781659,0,,74739547,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854232011,DETAILED,22146178,0,,88819996,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854232011,DETAILED,29542196,0,,128735865,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854232011,DETAILED,37174164,0,,183137255,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854232011,DETAILED,33844345,0,,170072054,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854232011,PROV9,30274365,0,,153884672,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854232019,DETAILED,561687,0,,18429562,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854232019,DETAILED,792231,0,,3049736,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854232019,DETAILED,357063,0,,6254615,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854232019,DETAILED,858812,0,,22053574,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854232019,DETAILED,731448,0,,17549952,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854232019,DETAILED,714342,0,,8479294,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854232019,PROV9,1146369,0,,10852137,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854232021,DETAILED,55645992,0,,22299402,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854232021,DETAILED,72161541,0,,23084387,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854232021,DETAILED,50817994,0,,19406738,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854232021,DETAILED,71371752,0,,27496619,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854232021,DETAILED,69510534,0,,25772785,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854232021,DETAILED,81530714,0,,25132872,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854232021,PROV9,74750265,0,,21902207,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854232029,DETAILED,304186,0,,369438,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854232029,DETAILED,1306594,0,,403600,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854232029,DETAILED,591470,0,,700130,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854232029,DETAILED,701218,0,,454602,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854232029,DETAILED,729996,0,,528746,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854232029,DETAILED,874883,0,,527125,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854232029,PROV9,1410326,0,,614928,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854232031,DETAILED,2737893,0,,21850157,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854232031,DETAILED,3597761,0,,13451536,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854232031,DETAILED,10988988,0,,17548447,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854232031,DETAILED,11312891,0,,21254570,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854232031,DETAILED,12669918,0,,16579736,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854232031,DETAILED,13722272,0,,19807831,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854232031,PROV9,9261921,0,,20046184,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854232039,DETAILED,5183622,0,,39713078,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854232039,DETAILED,6834480,0,,25329770,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854232039,DETAILED,9199890,0,,32297450,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854232039,DETAILED,8826375,0,,34337787,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854232039,DETAILED,8886984,0,,30709995,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854232039,DETAILED,10559412,0,,29716357,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854232039,PROV9,10399896,0,,41120447,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854232090,DETAILED,5148851,0,,13071182,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854232090,DETAILED,5784652,0,,19746413,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854232090,DETAILED,9409041,0,,13837072,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854232090,DETAILED,6705546,0,,7916108,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854232090,DETAILED,7749904,0,,20771648,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854232090,DETAILED,16675364,0,,14105454,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854232090,PROV9,11121897,0,,22471821,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854233010,DETAILED,137003,0,,11862630,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854233010,DETAILED,171140,0,,18290189,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854233010,DETAILED,116427,0,,18963215,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854233010,DETAILED,181599,0,,6121183,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854233010,DETAILED,116971,0,,10410365,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854233010,DETAILED,186450,0,,11372534,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854233010,PROV9,167966,0,,12478779,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854233090,DETAILED,4228683,0,,42665877,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854233090,DETAILED,4087833,0,,42092863,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854233090,DETAILED,4254253,0,,40204791,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854233090,DETAILED,4976140,0,,42293152,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854233090,DETAILED,6046945,0,,60165649,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854233090,DETAILED,4905385,0,,46673496,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854233090,PROV9,8913058,0,,64825476,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854239010,DETAILED,56350327,0,,321802986,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854239010,DETAILED,48371627,0,,281969731,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854239010,DETAILED,61768275,0,,333131000,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854239010,DETAILED,62383411,0,,312597781,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854239010,DETAILED,43359790,0,,361508514,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854239010,DETAILED,41481640,0,,324937163,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854239010,PROV9,50041866,0,,289313293,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854239091,DETAILED,1289258,0,,15383211,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854239091,DETAILED,1018743,0,,10872229,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854239091,DETAILED,2064196,0,,14812326,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854239091,DETAILED,1628795,0,,13674604,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854239091,DETAILED,1987089,0,,12942175,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854239091,DETAILED,1855815,0,,17553958,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854239091,PROV9,1373559,0,,13856458,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854239099,DETAILED,111510883,0,,994590355,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854239099,DETAILED,94028509,0,,845826991,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854239099,DETAILED,111032293,0,,1000270945,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854239099,DETAILED,105582835,0,,930382874,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854239099,DETAILED,129192816,0,,982921556,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854239099,DETAILED,142360483,0,,1077780124,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854239099,PROV9,151737096,0,,1037147305,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854290000,DETAILED,3924029,0,,47013,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854290000,DETAILED,4034204,0,,27070,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854290000,DETAILED,4448660,0,,36437,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854290000,DETAILED,5933435,0,,41895,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854290000,DETAILED,4800427,0,,35393,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854290000,DETAILED,4272678,0,,48272,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854290000,PROV9,4004715,0,,36077,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854470010,DETAILED,854846,0,,69215,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854470010,DETAILED,632610,0,,36151,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854470010,DETAILED,2412981,0,,133138,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854470010,DETAILED,1814414,0,,122667,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854470010,DETAILED,1338625,0,,105884,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854470010,DETAILED,1261608,0,,142111,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854470010,PROV9,1076788,0,,70779,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854470090,DETAILED,648032,0,,28141,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854470090,DETAILED,704724,0,,33868,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854470090,DETAILED,607402,0,,24197,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854470090,DETAILED,640997,0,,29809,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854470090,DETAILED,701803,0,,26350,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854470090,DETAILED,962694,0,,42776,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854470090,PROV9,2372417,0,,50387,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,900110010,DETAILED,1095306,0,,50434,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,900110010,DETAILED,570020,0,,17349,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,900110010,DETAILED,901134,0,,41716,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,900110010,DETAILED,753637,0,,28479,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,900110010,DETAILED,802259,0,,32645,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,900110010,DETAILED,2146604,0,,94768,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,900110010,PROV9,1993579,0,,84385,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,900110090,DETAILED,388193,0,,2550,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,900110090,DETAILED,317256,0,,1582,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,900110090,DETAILED,349485,0,,2028,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,900110090,DETAILED,303527,0,,2027,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,900110090,DETAILED,221489,0,,1820,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,900110090,DETAILED,411434,0,,2750,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,900110090,PROV9,383717,0,,2243,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,900120000,DETAILED,1282111,0,,147506,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,900120000,DETAILED,1167315,0,,158394,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,900120000,DETAILED,1505620,0,,222517,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,900120000,DETAILED,1698420,0,,65843,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,900120000,DETAILED,1530016,0,,83347,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,900120000,DETAILED,1780009,0,,103963,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,900120000,PROV9,1695624,0,,269044,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,900130000,DETAILED,17555344,0,,411791430,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,900130000,DETAILED,16121562,0,,367422829,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,900130000,DETAILED,20222643,0,,466921868,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,900130000,DETAILED,19182115,0,,428110501,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,900130000,DETAILED,19186065,0,,433690315,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,900130000,DETAILED,20667764,0,,478654818,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,900130000,PROV9,20373139,0,,454823321,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,900140000,DETAILED,29561,0,,27545,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,900140000,DETAILED,34159,0,,19174,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,900140000,DETAILED,43140,0,,23627,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,900140000,DETAILED,52749,0,,49477,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,900140000,DETAILED,40395,0,,22664,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,900140000,DETAILED,57856,0,,31718,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,900140000,PROV9,45070,0,,24627,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,900150000,DETAILED,2935294,0,,5241409,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,900150000,DETAILED,2299019,0,,4083416,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,900150000,DETAILED,2810335,0,,5408026,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,900150000,DETAILED,2789989,0,,5286156,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,900150000,DETAILED,2918998,0,,5015681,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,900150000,DETAILED,3073952,0,,5504253,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,900150000,PROV9,3342933,0,,5558746,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,900190000,DETAILED,7995738,0,,131909,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,900190000,DETAILED,10799570,0,,95000,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,900190000,DETAILED,8380109,0,,145698,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,900190000,DETAILED,6939507,0,,121121,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,900190000,DETAILED,7106732,0,,112596,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,900190000,DETAILED,8546008,0,,116598,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,900190000,PROV9,7719240,0,,128802,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,901310000,DETAILED,56376,3000,NO,2217,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,901310000,DETAILED,79547,5815,NO,5737,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,901310000,DETAILED,722961,1850,NO,1674,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,901310000,DETAILED,46138,3582,NO,3305,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,901310000,DETAILED,390431,5695,NO,3397,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,901310000,DETAILED,44746,779,NO,641,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,901310000,PROV9,33367,2856,NO,1452,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,901320000,DETAILED,6164638,30965,NO,43999,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,901320000,DETAILED,6706973,33255,NO,47051,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,901320000,DETAILED,7864711,20239,NO,60408,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,901320000,DETAILED,7429946,31880,NO,63363,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,901320000,DETAILED,6911857,42084,NO,51001,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,901320000,DETAILED,8428001,32261,NO,68599,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,901320000,PROV9,7996776,23672,NO,51960,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,901380000,DETAILED,1743884,721856,NO,53395,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,901380000,DETAILED,1316972,503926,NO,40418,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,901380000,DETAILED,1121616,327862,NO,22996,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,901380000,DETAILED,1095614,464304,NO,39156,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,901380000,DETAILED,1101230,400603,NO,42414,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,901380000,DETAILED,1164034,552936,NO,53209,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,901380000,PROV9,1391106,570369,NO,41031,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,901390000,DETAILED,1174053,0,,11175,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,901390000,DETAILED,1009506,0,,8677,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,901390000,DETAILED,1417388,0,,9877,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,901390000,DETAILED,1955508,0,,10207,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,901390000,DETAILED,1470305,0,,11904,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,901390000,DETAILED,1905999,0,,20502,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,901390000,PROV9,1494160,0,,10508,KG,estat_I_2026-07_000040494507.csv,2026-09-02
