yyyymm,period_type,stage,lang,section,imex,area,name,level,value_jpy_m,value_year_ago_jpy_m,yoy_pct,quantity,unit,qty_yoy_pct,share_pct,contribution_pt,extra_json,retrieved_at
2026-07,MONTH_DP,5,en,COMMODITY,I,MIDDLE EAST,PARTS OF MOTOR VEHICLES,2,5,,-27.60,,,,0,0,"{""kagaku"": ""5"", ""kagakunobiritsu"": ""-27.6"", ""koseihi"": ""0.0"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(MIDDLE EAST)"", ""shuyoshohin"": ""PARTS OF MOTOR VEHICLES"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""-0.0""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,MIDDLE EAST,9 OTHERS,1,2540,,-67.40,,,,0.30,-0.60,"{""kagaku"": ""2,540"", ""kagakunobiritsu"": ""-67.4"", ""koseihi"": ""0.3"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(MIDDLE EAST)"", ""shuyoshohin"": ""9 OTHERS"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""-0.6""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,MIDDLE EAST,"SCIENTIFIC, OPTICAL INST",2,1581,,-70.10,,,,0.20,-0.40,"{""kagaku"": ""1,581"", ""kagakunobiritsu"": ""-70.1"", ""koseihi"": ""0.2"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(MIDDLE EAST)"", ""shuyoshohin"": ""SCIENTIFIC, OPTICAL INST"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""-0.4""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,MIDDLE EAST,CLOTHING AND ACCESSORIES,2,210,,47,,,,0,0,"{""kagaku"": ""210"", ""kagakunobiritsu"": ""47.0"", ""koseihi"": ""0.0"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(MIDDLE EAST)"", ""shuyoshohin"": ""CLOTHING AND ACCESSORIES"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.0""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,MIDDLE EAST,FURNITURE,2,12,,-97.70,14,MT,26.80,0,-0.10,"{""kagaku"": ""12"", ""kagakunobiritsu"": ""-97.7"", ""koseihi"": ""0.0"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(MIDDLE EAST)"", ""shuyoshohin"": ""FURNITURE"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""14"", ""suryonobiritsu"": ""26.8"", ""tani"": ""MT"", ""zogenkiyodo"": ""-0.1""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,MIDDLE EAST,BAGS,2,8,,-3.60,,,,0,0,"{""kagaku"": ""8"", ""kagakunobiritsu"": ""-3.6"", ""koseihi"": ""0.0"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(MIDDLE EAST)"", ""shuyoshohin"": ""BAGS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""-0.0""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,Grand Total,0,49767,,-27.40,,,,100,-27.40,"{""kagaku"": ""49,767"", ""kagakunobiritsu"": ""-27.4"", ""koseihi"": ""100.0"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""Grand Total"", ""shuyoshohinbunrui"": ""0"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""-27.4""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,1 FOODSTUFF,1,10753,,-11.60,,,,21.60,-2.10,"{""kagaku"": ""10,753"", ""kagakunobiritsu"": ""-11.6"", ""koseihi"": ""21.6"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""1 FOODSTUFF"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""-2.1""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,FISH AND FISH PREPARATION,2,10496,,-12.60,7833,MT,-27.10,21.10,-2.20,"{""kagaku"": ""10,496"", ""kagakunobiritsu"": ""-12.6"", ""koseihi"": ""21.1"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""FISH AND FISH PREPARATION"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""7,833"", ""suryonobiritsu"": ""-27.1"", ""tani"": ""MT"", ""zogenkiyodo"": ""-2.2""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,"CEREALS, CEREAL PREPARATION",2,23,,42.10,295,MT,10.10,0,0,"{""kagaku"": ""23"", ""kagakunobiritsu"": ""42.1"", ""koseihi"": ""0.0"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""CEREALS, CEREAL PREPARATION"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""295"", ""suryonobiritsu"": ""10.1"", ""tani"": ""MT"", ""zogenkiyodo"": ""0.0""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,VEGETABLES,2,16,,4.50,16,MT,-18.60,0,0,"{""kagaku"": ""16"", ""kagakunobiritsu"": ""4.5"", ""koseihi"": ""0.0"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""VEGETABLES"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""16"", ""suryonobiritsu"": ""-18.6"", ""tani"": ""MT"", ""zogenkiyodo"": ""0.0""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,2 RAW MATERIALS,1,2794,,-15.50,,,,5.60,-0.70,"{""kagaku"": ""2,794"", ""kagakunobiritsu"": ""-15.5"", ""koseihi"": ""5.6"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""2 RAW MATERIALS"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""-0.7""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,WOOD,2,2320,,-26.30,,,,4.70,-1.20,"{""kagaku"": ""2,320"", ""kagakunobiritsu"": ""-26.3"", ""koseihi"": ""4.7"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""WOOD"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""-1.2""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,ORE OF NONFERROUS,2,41,,,0,TMT,,0.10,0.10,"{""kagaku"": ""41"", ""kagakunobiritsu"": ""ZENZO"", ""koseihi"": ""0.1"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""ORE OF NONFERROUS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""0"", ""suryonobiritsu"": ""ZENZO"", ""tani"": ""TMT"", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,3 MINERAL FUELS,1,20088,,-54.70,,,,40.40,-35.40,"{""kagaku"": ""20,088"", ""kagakunobiritsu"": ""-54.7"", ""koseihi"": ""40.4"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""3 MINERAL FUELS"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""-35.4""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,LNG,2,17971,,-53.50,130,TMT,-70.70,36.10,-30.20,"{""kagaku"": ""17,971"", ""kagakunobiritsu"": ""-53.5"", ""koseihi"": ""36.1"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""LNG"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""130"", ""suryonobiritsu"": ""-70.7"", ""tani"": ""TMT"", ""zogenkiyodo"": ""-30.2""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,COAL,2,2101,,-51.90,109,TMT,-50.40,4.20,-3.30,"{""kagaku"": ""2,101"", ""kagakunobiritsu"": ""-51.9"", ""koseihi"": ""4.2"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""COAL"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""109"", ""suryonobiritsu"": ""-50.4"", ""tani"": ""TMT"", ""zogenkiyodo"": ""-3.3""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,(COAL N.E.S),2,1713,,-55.20,89,TMT,-55,3.40,-3.10,"{""kagaku"": ""1,713"", ""kagakunobiritsu"": ""-55.2"", ""koseihi"": ""3.4"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""(COAL N.E.S)"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""89"", ""suryonobiritsu"": ""-55.0"", ""tani"": ""TMT"", ""zogenkiyodo"": ""-3.1""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,4 CHEMICALS,1,775,,6,,,,1.60,0.10,"{""kagaku"": ""775"", ""kagakunobiritsu"": ""6.0"", ""koseihi"": ""1.6"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""4 CHEMICALS"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,ORGANIC CHEMICALS,2,1,,-99.90,,,,0,-0.70,"{""kagaku"": ""1"", ""kagakunobiritsu"": ""-99.9"", ""koseihi"": ""0.0"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""ORGANIC CHEMICALS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""-0.7""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,MEDICAL PRODUCTS,2,20,,4690.30,2,KG,100,0,0,"{""kagaku"": ""20"", ""kagakunobiritsu"": ""4690.3"", ""koseihi"": ""0.0"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""MEDICAL PRODUCTS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""2"", ""suryonobiritsu"": ""100.0"", ""tani"": ""KG"", ""zogenkiyodo"": ""0.0""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,5 MANUFACTURED GOODS,1,15068,,97,,,,30.30,10.80,"{""kagaku"": ""15,068"", ""kagakunobiritsu"": ""97.0"", ""koseihi"": ""30.3"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""5 MANUFACTURED GOODS"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""10.8""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,IRON AND STEEL PRODUCTS,2,57,,152.10,247,MT,304.90,0.10,0.10,"{""kagaku"": ""57"", ""kagakunobiritsu"": ""152.1"", ""koseihi"": ""0.1"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""IRON AND STEEL PRODUCTS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""247"", ""suryonobiritsu"": ""304.9"", ""tani"": ""MT"", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,NONFERROUS METALS,2,14534,,97.50,8343,MT,91.10,29.20,10.50,"{""kagaku"": ""14,534"", ""kagakunobiritsu"": ""97.5"", ""koseihi"": ""29.2"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""NONFERROUS METALS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""8,343"", ""suryonobiritsu"": ""91.1"", ""tani"": ""MT"", ""zogenkiyodo"": ""10.5""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,MANUFACTURES OF METALS,2,17,,70.10,,,,0,0,"{""kagaku"": ""17"", ""kagakunobiritsu"": ""70.1"", ""koseihi"": ""0.0"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""MANUFACTURES OF METALS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.0""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,NON-METALLIC MINERAL WARE,2,14,,184.20,,,,0,0,"{""kagaku"": ""14"", ""kagakunobiritsu"": ""184.2"", ""koseihi"": ""0.0"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""NON-METALLIC MINERAL WARE"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.0""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,WOOD & CORK MANUFACTURED,2,446,,76.20,,,,0.90,0.30,"{""kagaku"": ""446"", ""kagakunobiritsu"": ""76.2"", ""koseihi"": ""0.9"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""WOOD & CORK MANUFACTURED"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.3""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,7 ELECTRICAL MACHINERY,1,184,,64.70,,,,0.40,0.10,"{""kagaku"": ""184"", ""kagakunobiritsu"": ""64.7"", ""koseihi"": ""0.4"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""7 ELECTRICAL MACHINERY"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,SEMICONDUCTORS ETC,2,131,,45.30,,,,0.30,0.10,"{""kagaku"": ""131"", ""kagakunobiritsu"": ""45.3"", ""koseihi"": ""0.3"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""SEMICONDUCTORS ETC"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,AUDIO AND VISUAL APPARATUS,2,0,,-95.80,,,,0,0,"{""kagaku"": ""0"", ""kagakunobiritsu"": ""-95.8"", ""koseihi"": ""0.0"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""AUDIO AND VISUAL APPARATUS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""-0.0""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,ELECTRICAL MEASURING,2,23,,,,,,0,0,"{""kagaku"": ""23"", ""kagakunobiritsu"": ""ZENZO"", ""koseihi"": ""0.0"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""ELECTRICAL MEASURING"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.0""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,9 OTHERS,1,104,,59.60,,,,0.20,0.10,"{""kagaku"": ""104"", ""kagakunobiritsu"": ""59.6"", ""koseihi"": ""0.2"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""9 OTHERS"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_DP,5,en,COMMODITY,I,RUSSIA,"SCIENTIFIC, OPTICAL INST",2,25,,248,,,,0.10,0,"{""kagaku"": ""25"", ""kagakunobiritsu"": ""248.0"", ""koseihi"": ""0.1"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(RUSSIA)"", ""shuyoshohin"": ""SCIENTIFIC, OPTICAL INST"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.0""}",2026-09-02
2026-07,MONTH_DP,5,ja,TOTAL,E,WORLD,Grand Total,,11509374,9344799,23.20,,,,,,"{""nobiritsu"": ""23.2"", ""sogakutonen"": ""11,509,374"", ""sogakuzennen"": ""9,344,799"", ""taishoymtonen"": ""令和 8年 7月"", ""title"": ""令和 8年 7月分貿易統計（輸出確報；輸入速報（9桁））""}",2026-09-02
2026-07,MONTH_DP,5,ja,TOTAL,I,WORLD,Grand Total,,12147718,9501083,27.90,,,,,,"{""nobiritsu"": ""27.9"", ""sogakutonen"": ""12,147,718"", ""sogakuzennen"": ""9,501,083"", ""taishoymtonen"": ""令和 8年 7月"", ""title"": ""令和 8年 7月分貿易統計（輸出確報；輸入速報（9桁））""}",2026-09-02
2026-07,MONTH_DP,5,ja,TOTAL,BAL,WORLD,Grand Total,,-638344,-156284,308.50,,,,,,"{""nobiritsu"": ""308.5"", ""sogakutonen"": ""△638,344"", ""sogakuzennen"": ""△156,284"", ""taishoymtonen"": ""令和 8年 7月"", ""title"": ""令和 8年 7月分貿易統計（輸出確報；輸入速報（9桁））""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,E,総額,総額,0,11509374,,23.20,,,,,,"{""chiikikuni"": ""総額"", ""chiikikunikbn"": ""0"", ""exportkagakue"": ""11,509,374"", ""exportnobiritsu"": ""23.2"", ""importkagakue"": ""12,147,718"", ""importnobiritsu"": ""27.9"", ""sashihikikagakue"": ""-638,344"", ""sashihikinobiritsu"": ""308.5""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,I,総額,総額,0,12147718,,27.90,,,,,,"{""chiikikuni"": ""総額"", ""chiikikunikbn"": ""0"", ""exportkagakue"": ""11,509,374"", ""exportnobiritsu"": ""23.2"", ""importkagakue"": ""12,147,718"", ""importnobiritsu"": ""27.9"", ""sashihikikagakue"": ""-638,344"", ""sashihikinobiritsu"": ""308.5""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,BAL,総額,総額,0,-638344,,308.50,,,,,,"{""chiikikuni"": ""総額"", ""chiikikunikbn"": ""0"", ""exportkagakue"": ""11,509,374"", ""exportnobiritsu"": ""23.2"", ""importkagakue"": ""12,147,718"", ""importnobiritsu"": ""27.9"", ""sashihikikagakue"": ""-638,344"", ""sashihikinobiritsu"": ""308.5""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,E,アジア,アジア,1,6315984,,24.40,,,,,,"{""chiikikuni"": ""アジア"", ""chiikikunikbn"": ""1"", ""exportkagakue"": ""6,315,984"", ""exportnobiritsu"": ""24.4"", ""importkagakue"": ""6,080,380"", ""importnobiritsu"": ""32.1"", ""sashihikikagakue"": ""235,604"", ""sashihikinobiritsu"": ""-50.1""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,I,アジア,アジア,1,6080380,,32.10,,,,,,"{""chiikikuni"": ""アジア"", ""chiikikunikbn"": ""1"", ""exportkagakue"": ""6,315,984"", ""exportnobiritsu"": ""24.4"", ""importkagakue"": ""6,080,380"", ""importnobiritsu"": ""32.1"", ""sashihikikagakue"": ""235,604"", ""sashihikinobiritsu"": ""-50.1""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,BAL,アジア,アジア,1,235604,,-50.10,,,,,,"{""chiikikuni"": ""アジア"", ""chiikikunikbn"": ""1"", ""exportkagakue"": ""6,315,984"", ""exportnobiritsu"": ""24.4"", ""importkagakue"": ""6,080,380"", ""importnobiritsu"": ""32.1"", ""sashihikikagakue"": ""235,604"", ""sashihikinobiritsu"": ""-50.1""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,E,中華人民共和国,中華人民共和国,2,2008552,,25.80,,,,,,"{""chiikikuni"": ""中華人民共和国"", ""chiikikunikbn"": ""2"", ""exportkagakue"": ""2,008,552"", ""exportnobiritsu"": ""25.8"", ""importkagakue"": ""2,784,685"", ""importnobiritsu"": ""26.2"", ""sashihikikagakue"": ""-776,133"", ""sashihikinobiritsu"": ""27.3""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,I,中華人民共和国,中華人民共和国,2,2784685,,26.20,,,,,,"{""chiikikuni"": ""中華人民共和国"", ""chiikikunikbn"": ""2"", ""exportkagakue"": ""2,008,552"", ""exportnobiritsu"": ""25.8"", ""importkagakue"": ""2,784,685"", ""importnobiritsu"": ""26.2"", ""sashihikikagakue"": ""-776,133"", ""sashihikinobiritsu"": ""27.3""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,BAL,中華人民共和国,中華人民共和国,2,-776133,,27.30,,,,,,"{""chiikikuni"": ""中華人民共和国"", ""chiikikunikbn"": ""2"", ""exportkagakue"": ""2,008,552"", ""exportnobiritsu"": ""25.8"", ""importkagakue"": ""2,784,685"", ""importnobiritsu"": ""26.2"", ""sashihikikagakue"": ""-776,133"", ""sashihikinobiritsu"": ""27.3""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,E,香港,香港,2,516672,,-7.90,,,,,,"{""chiikikuni"": ""香港"", ""chiikikunikbn"": ""2"", ""exportkagakue"": ""516,672"", ""exportnobiritsu"": ""-7.9"", ""importkagakue"": ""11,876"", ""importnobiritsu"": ""10.6"", ""sashihikikagakue"": ""504,796"", ""sashihikinobiritsu"": ""-8.2""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,I,香港,香港,2,11876,,10.60,,,,,,"{""chiikikuni"": ""香港"", ""chiikikunikbn"": ""2"", ""exportkagakue"": ""516,672"", ""exportnobiritsu"": ""-7.9"", ""importkagakue"": ""11,876"", ""importnobiritsu"": ""10.6"", ""sashihikikagakue"": ""504,796"", ""sashihikinobiritsu"": ""-8.2""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,BAL,香港,香港,2,504796,,-8.20,,,,,,"{""chiikikuni"": ""香港"", ""chiikikunikbn"": ""2"", ""exportkagakue"": ""516,672"", ""exportnobiritsu"": ""-7.9"", ""importkagakue"": ""11,876"", ""importnobiritsu"": ""10.6"", ""sashihikikagakue"": ""504,796"", ""sashihikinobiritsu"": ""-8.2""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,E,台湾,台湾,2,908834,,43.40,,,,,,"{""chiikikuni"": ""台湾"", ""chiikikunikbn"": ""2"", ""exportkagakue"": ""908,834"", ""exportnobiritsu"": ""43.4"", ""importkagakue"": ""662,195"", ""importnobiritsu"": ""65.9"", ""sashihikikagakue"": ""246,639"", ""sashihikinobiritsu"": ""5.1""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,I,台湾,台湾,2,662195,,65.90,,,,,,"{""chiikikuni"": ""台湾"", ""chiikikunikbn"": ""2"", ""exportkagakue"": ""908,834"", ""exportnobiritsu"": ""43.4"", ""importkagakue"": ""662,195"", ""importnobiritsu"": ""65.9"", ""sashihikikagakue"": ""246,639"", ""sashihikinobiritsu"": ""5.1""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,BAL,台湾,台湾,2,246639,,5.10,,,,,,"{""chiikikuni"": ""台湾"", ""chiikikunikbn"": ""2"", ""exportkagakue"": ""908,834"", ""exportnobiritsu"": ""43.4"", ""importkagakue"": ""662,195"", ""importnobiritsu"": ""65.9"", ""sashihikikagakue"": ""246,639"", ""sashihikinobiritsu"": ""5.1""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,E,大韓民国,大韓民国,2,744335,,31.20,,,,,,"{""chiikikuni"": ""大韓民国"", ""chiikikunikbn"": ""2"", ""exportkagakue"": ""744,335"", ""exportnobiritsu"": ""31.2"", ""importkagakue"": ""507,503"", ""importnobiritsu"": ""28.8"", ""sashihikikagakue"": ""236,832"", ""sashihikinobiritsu"": ""36.4""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,I,大韓民国,大韓民国,2,507503,,28.80,,,,,,"{""chiikikuni"": ""大韓民国"", ""chiikikunikbn"": ""2"", ""exportkagakue"": ""744,335"", ""exportnobiritsu"": ""31.2"", ""importkagakue"": ""507,503"", ""importnobiritsu"": ""28.8"", ""sashihikikagakue"": ""236,832"", ""sashihikinobiritsu"": ""36.4""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,BAL,大韓民国,大韓民国,2,236832,,36.40,,,,,,"{""chiikikuni"": ""大韓民国"", ""chiikikunikbn"": ""2"", ""exportkagakue"": ""744,335"", ""exportnobiritsu"": ""31.2"", ""importkagakue"": ""507,503"", ""importnobiritsu"": ""28.8"", ""sashihikikagakue"": ""236,832"", ""sashihikinobiritsu"": ""36.4""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,E,シンガポール,シンガポール,2,390693,,48.80,,,,,,"{""chiikikuni"": ""シンガポール"", ""chiikikunikbn"": ""2"", ""exportkagakue"": ""390,693"", ""exportnobiritsu"": ""48.8"", ""importkagakue"": ""145,833"", ""importnobiritsu"": ""58.9"", ""sashihikikagakue"": ""244,860"", ""sashihikinobiritsu"": ""43.4""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,I,シンガポール,シンガポール,2,145833,,58.90,,,,,,"{""chiikikuni"": ""シンガポール"", ""chiikikunikbn"": ""2"", ""exportkagakue"": ""390,693"", ""exportnobiritsu"": ""48.8"", ""importkagakue"": ""145,833"", ""importnobiritsu"": ""58.9"", ""sashihikikagakue"": ""244,860"", ""sashihikinobiritsu"": ""43.4""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,BAL,シンガポール,シンガポール,2,244860,,43.40,,,,,,"{""chiikikuni"": ""シンガポール"", ""chiikikunikbn"": ""2"", ""exportkagakue"": ""390,693"", ""exportnobiritsu"": ""48.8"", ""importkagakue"": ""145,833"", ""importnobiritsu"": ""58.9"", ""sashihikikagakue"": ""244,860"", ""sashihikinobiritsu"": ""43.4""}",2026-09-02
2026-07,MONTH_DP,5,ja,AREA,E,タイ,タイ,2,420794,,11.40,,,,,,"{""chiikikuni"": ""タイ"", ""chiikikunikbn"": ""2"", ""exportkagakue"": ""420,794"", ""exportnobiritsu"": ""11.4"", ""importkagakue"": ""434,411"", ""importnobiritsu"": ""28.1"", ""sashihikikagakue"": ""-13,617"", ""sashihikinobiritsu"": ""-""}",2026-09-02
